Năm,"Tỉnh, thành phố",1,2,3,4,5,6,7,8,9,10,11,12
2018,,109.4,208.9,255.0,280.7,272.9,184.7,223.6,215.7,230.8,231.4,169.8,119.4
2018,,176.2,240.7,281.5,296.1,238.7,196.0,191.3,182.3,205.0,220.5,195.1,170.5
2018,geoId-CMU,128.1,196.6,245.7,248.3,192.6,123.2,116.4,135.6,134.2,174.0,141.9,127.1
2019,geoId-LCU,131.5,246.6,190.4,241.5,231.0,127.4,91.1,187.1,185.1,174.4,164.9,219.4
2019,geoId-SLA,103.3,229.3,200.0,261.9,234.6,187.3,147.0,198.6,212.3,203.0,185.1,227.6
2019,geoId-TQG,25.4,88.6,72.0,116.6,105.6,176.5,155.9,202.5,227.0,146.4,116.8,144.5
2019,,28.5,78.6,44.6,98.3,95.5,137.8,139.8,137.0,183.7,127.0,126.1,128.1
2019,,32.0,65.2,31.0,72.0,117.4,150.7,143.4,139.9,192.2,152.0,148.4,122.1
2019,geoId-NDH,29.3,86.8,44.1,106.9,128.5,208.1,176.0,145.3,195.3,142.1,128.4,146.4
2019,,49.1,119.9,81.4,202.6,189.6,270.8,242.6,153.4,172.3,168.8,86.3,107.8
2019,,81.0,203.9,157.6,229.8,236.0,293.3,231.4,166.0,147.3,225.8,118.8,99.1
2019,geoId-DNG,103.4,224.0,191.0,238.7,258.0,280.1,228.8,193.7,163.9,212.8,126.7,97.3
2019,,172.8,255.7,275.1,303.5,301.3,307.7,257.6,243.9,161.6,223.7,123.3,141.0
2019,,260.5,270.6,258.8,228.9,221.8,185.7,152.3,120.0,124.1,225.5,196.7,280.9
2019,,224.7,239.2,219.1,209.7,192.0,202.0,149.7,142.6,103.8,177.7,177.7,275.8
2019,,170.2,241.2,273.4,302.0,278.3,256.1,217.1,261.2,183.2,217.0,149.5,182.2
2019,,238.5,259.4,298.1,299.7,257.7,200.3,204.9,203.0,174.6,246.3,200.5,231.0
2019,geoId-CMU,180.3,223.1,257.1,245.3,190.7,110.7,141.1,133.8,130.3,121.7,157.1,172.7
2020,geoId-LCU,181.3,156.1,221.5,160.5,277.0,137.9,154.0,151.7,146.4,155.3,156.1,130.5
2020,geoId-SLA,178.9,172.1,210.0,131.9,291.1,223.4,203.4,159.6,154.6,159.8,199.4,142.0
2020,geoId-TQG,40.4,55.1,36.7,53.1,204.0,228.2,202.3,177.6,147.7,141.9,148.3,68.3
2020,,59.8,48.6,42.8,57.3,179.9,214.8,195.8,118.9,111.2,88.9,119.6,81.9
2020,,70.4,68.2,38.8,49.5,169.4,215.4,228.7,147.8,132.3,112.1,120.7,100.2
2020,geoId-NDH,67.8,61.9,40.0,50.4,184.6,259.2,244.3,149.5,133.8,94.9,124.0,82.3
2020,,81.1,68.4,80.6,69.0,241.6,298.3,315.9,187.3,181.0,58.1,82.7,30.9
2020,,174.9,189.2,194.6,111.5,262.8,270.5,309.9,217.9,235.6,58.5,70.6,24.5
2020,geoId-DNG,157.6,190.9,211.5,161.8,269.8,276.6,307.6,202.8,250.5,56.4,102.5,31.2
2020,,192.0,186.7,294.7,245.8,319.3,289.0,298.2,227.2,250.1,124.1,115.7,67.8
2020,,275.3,282.1,273.5,241.4,237.1,205.5,194.8,136.7,174.3,112.0,183.8,201.9
2020,,263.4,233.8,236.2,211.3,182.7,143.1,164.2,155.4,121.4,85.4,165.7,131.7
2020,,242.5,193.7,293.0,253.1,307.2,236.0,255.1,230.9,226.7,122.3,154.0,68.0
2020,,272.0,258.6,298.4,291.7,275.7,182.4,226.6,194.5,207.0,130.4,192.0,154.2
2020,geoId-CMU,208.3,218.8,258.0,242.7,227.6,97.0,159.6,169.9,134.9,78.0,144.2,144.8
2021,geoId-LCU,118.6,163.0,195.0,178.7,238.0,104.8,123.2,157.7,186.9,107.2,102.1,167.3
2021,geoId-SLA,139.8,171.1,189.1,191.5,292.7,152.4,160.9,216.5,199.3,114.4,126.9,178.9
2021,geoId-TQG,76.5,59.4,28.0,77.5,238.0,187.3,219.7,219.3,194.5,103.8,82.6,123.3
2021,,79.2,76.0,22.6,71.6,197.4,169.8,207.3,163.4,134.8,88.0,98.7,106.6
2021,,82.5,126.7,30.1,31.7,155.1,184.8,212.2,126.5,148.2,116.6,122.3,136.2
2021,geoId-NDH,70.4,96.0,31.0,55.3,218.3,192.4,223.5,172.2,137.9,95.1,120.3,112.1
2021,,61.0,94.8,59.1,117.7,278.3,242.2,250.1,255.9,162.0,75.4,62.7,91.7
2021,,65.4,199.4,175.8,224.8,284.9,259.1,251.7,263.3,176.5,89.8,79.9,25.8
2021,geoId-DNG,66.4,186.5,206.6,229.7,313.9,251.4,261.9,265.8,180.4,126.5,100.2,58.2
2021,,108.4,203.9,260.0,260.7,312.0,270.5,224.1,283.6,184.4,142.1,78.9,101.9
2021,,246.4,261.2,297.0,247.9,246.0,188.7,162.1,178.7,150.9,125.2,154.3,211.5
2021,,208.6,233.3,251.4,197.7,188.8,171.0,134.5,163.3,105.1,83.6,88.0,187.7
2021,,127.9,212.3,267.5,264.6,266.0,249.7,216.8,279.7,186.4,148.7,65.5,95.2
2021,,217.6,224.3,301.2,264.3,237.8,241.8,210.4,247.7,191.8,168.2,160.2,192.3
2021,geoId-CMU,127.8,188.0,233.7,197.5,173.1,186.9,140.8,146.5,111.6,126.8,96.9,140.4
2022,geoId-LCU,145.9,124.7,168.2,194.0,121.4,62.8,217.8,183.8,133.6,182.8,197.9,88.9
2022,geoId-SLA,150.2,82.6,160.8,197.0,136.1,130.9,237.3,199.9,154.2,220.4,209.2,83.0
2022,geoId-TQG,35.1,13.2,27.7,125.9,105.4,174.7,232.2,203.6,147.5,178.7,152.5,94.2
2022,,39.9,30.9,41.2,121.7,91.4,169.6,174.7,145.1,118.7,163.6,120.0,91.4
2022,,52.7,31.7,61.8,116.8,96.2,136.7,195.7,156.0,137.5,180.0,143.2,115.2
2022,geoId-NDH,34.4,27.5,49.4,108.2,88.8,186.6,190.7,151.7,133.2,165.0,126.2,102.1
2022,,53.8,22.4,67.8,146.1,151.4,212.6,240.7,195.5,154.0,132.8,114.1,44.4
2022,,118.3,37.2,138.7,167.2,139.5,279.7,260.8,207.2,167.4,85.2,162.0,47.1
2022,geoId-DNG,139.6,69.6,172.7,183.5,164.9,289.9,266.0,223.8,183.5,127.8,166.3,55.2
2022,,194.6,124.0,241.8,230.1,246.0,310.8,248.9,237.3,197.0,150.9,157.2,88.9
2022,,250.4,243.1,253.9,219.2,168.2,228.2,141.4,142.0,141.6,159.9,197.7,199.4
2022,,135.5,201.2,190.3,156.2,145.2,179.6,114.3,136.0,120.1,142.3,160.2,185.3
2022,,216.5,135.6,213.2,195.8,230.8,267.1,186.2,228.5,180.1,140.2,158.5,98.0
2022,,264.8,242.4,266.8,253.4,194.5,266.3,183.9,209.0,197.0,163.4,173.6,202.6
2022,geoId-CMU,190.3,169.3,192.2,210.9,143.9,176.2,126.2,146.0,92.8,102.4,103.5,126.9
