"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-HNI,6450.0,7585.0,6460.0,7469.0,8480.0,8722.0,9755.0,12097.0,14431.0,16983.0,21634.0,23025.0,27900.0,,,,,,,,,,,,,,,
geoId-HTH,976.0,1468.0,1229.0,1367.0,1701.0,2097.0,2542.0,2752.0,4821.0,4493.0,4800.0,5588.0,5624.0,5806.0,6518.0,6156.0,6045.0,6362.0,7026.0,7305.0,7433.0,7341.0,7162.0,7605.0,7490.0,7242.0,7147.0,7215.0
geoId-HYN,1414.0,2350.0,3100.0,3212.0,5223.0,5534.0,5822.0,6650.0,7463.0,8727.0,10357.0,13074.0,14627.0,16573.0,19336.0,22428.0,24676.0,27551.0,28902.0,30507.0,33152.0,35308.0,37851.0,40005.0,44465.0,46770.0,48418.0,49665.0
geoId-HDG,4351.0,6600.0,8160.0,9205.0,10457.0,11651.0,13050.0,16923.0,21986.0,24901.0,28123.0,32380.0,40014.0,46250.0,49465.0,51318.0,55479.0,60419.0,61043.0,62704.0,64805.0,67244.0,69615.0,71984.0,80311.0,84983.0,89555.0,95882.0
geoId-HPG,7702.0,10342.9,10906.4,10566.0,10907.0,11819.0,12291.0,13010.0,13957.0,15812.0,17666.0,20748.0,23047.0,26084.0,27804.0,29725.0,32693.0,37442.0,35677.0,36587.0,30045.0,34253.0,37817.0,42949.0,45662.0,50523.0,51940.0,53137.0
geoId-HGG,,,,,,,,,9867.0,15740.0,21771.0,25335.0,31595.0,38401.0,40492.0,43482.0,59623.0,61804.0,57829.0,56877.0,56143.0,56553.0,57941.0,60884.0,68487.0,70848.0,70636.0,73098.0
geoId-KHA,387.0,359.0,126.0,146.0,66.0,129.0,131.0,235.0,227.0,580.0,678.0,1396.0,2192.0,1430.0,1535.0,2787.0,3501.0,3468.0,3526.0,3642.0,3757.0,3991.0,4521.0,3950.0,4601.0,8044.0,7740.0,9214.0
geoId-KGG,1560.0,3079.0,3671.0,3115.0,4673.0,5477.0,6700.0,4786.0,5863.0,6097.0,8754.0,14687.0,27724.0,44445.0,52817.0,46637.0,46415.0,48515.0,55114.0,67338.0,65454.0,61104.0,68275.0,75280.0,81006.0,86400.0,89913.0,108728.0
geoId-KTM,150.0,166.2,260.0,226.0,423.0,593.0,588.0,643.0,701.0,728.0,873.0,997.0,1215.0,1361.0,1340.0,1331.0,1330.0,1403.0,1554.0,1783.0,2053.0,2409.0,2713.0,3045.0,3633.0,4083.0,4619.0,4761.0
geoId-LCU,275.0,181.6,272.5,198.0,235.0,328.0,448.0,485.0,211.0,539.0,624.0,710.0,825.0,945.0,954.0,994.0,1115.0,1171.0,1369.0,1529.0,1720.0,1808.0,1911.0,2004.0,2136.0,2400.0,2494.0,2705.0
geoId-LAN,3838.0,4560.0,4515.0,7872.0,9146.0,7974.0,9533.0,8542.0,10717.0,14113.0,17210.0,18640.0,22438.0,22368.0,22156.0,23749.0,23090.0,19252.0,18347.0,17969.0,29721.0,33817.0,33542.0,33155.0,37976.0,42490.0,45271.0,50010.0
geoId-LCI,394.0,428.0,445.0,462.0,480.0,512.0,590.0,847.0,930.0,918.0,1144.0,1728.0,1651.0,1835.0,2787.0,3147.0,3299.0,3622.0,4404.0,4696.0,5162.0,5987.0,6348.0,6765.0,9448.0,10137.0,9560.0,10345.0
geoId-LDG,2872.0,1658.0,1716.9,1792.0,1894.0,2046.0,2374.0,3056.0,4133.0,3869.0,3517.0,3480.0,4212.0,5226.0,5817.0,6425.0,7059.0,7331.0,7272.0,7383.0,8963.0,8795.0,9582.0,10425.0,8300.0,8289.0,9062.0,8672.0
geoId-LSN,75.0,82.4,113.0,314.0,306.0,391.0,629.0,772.0,828.0,875.0,923.0,935.0,948.0,958.0,848.0,878.0,923.0,931.0,1054.0,1115.0,1245.0,1292.0,1307.0,1330.0,1389.0,1440.0,1478.0,1494.0
geoId-NDH,6488.0,5692.0,9403.0,9594.0,10392.0,10088.0,11260.0,12623.0,11262.0,13620.0,15276.0,17268.0,19171.0,21125.0,23974.0,26874.0,28934.0,30805.0,33339.0,36645.0,41571.0,44077.0,47996.0,51930.0,55989.0,60003.0,63325.0,66203.0
geoId-NAN,3250.0,5739.0,7063.3,7373.0,7332.0,8185.0,8800.0,9952.0,16523.0,17880.0,19827.0,22103.0,25021.0,27313.0,29369.0,28450.0,31980.0,34026.0,33627.0,36228.0,36941.0,38516.0,39789.0,41732.0,43853.0,46015.0,49460.0,52817.0
geoId-NBH,1820.0,1725.0,2612.0,3499.0,4226.0,4976.0,4888.0,6449.0,8081.0,8916.0,9012.0,13038.0,13221.0,15118.0,16281.0,16548.0,17120.0,17983.0,19301.0,20411.0,20833.0,22313.0,23669.0,25210.0,27706.0,29504.0,30740.0,31688.0
geoId-NTN,15.0,20.0,25.0,28.0,28.0,28.0,55.0,55.0,55.0,210.0,100.0,422.0,370.0,416.0,628.0,431.0,343.0,466.0,534.0,563.0,415.0,313.0,618.0,523.0,693.0,889.0,1076.0,918.0
geoId-PTO,2990.0,2590.0,3578.6,3568.0,4813.0,6263.0,6430.0,8596.0,9464.0,10295.0,10557.0,12492.0,14785.0,13576.0,15603.0,17341.0,19384.0,20770.0,23310.0,25350.0,27671.0,30209.0,31684.0,32935.0,35409.0,37457.0,38901.0,40346.0
geoId-PYN,29.0,71.0,56.4,79.0,120.0,120.0,138.0,140.0,158.0,239.0,259.0,394.0,513.0,657.0,593.0,686.0,870.0,952.0,1174.0,1077.0,807.0,819.0,758.0,854.0,974.0,1625.0,1589.0,1689.0
geoId-QBH,554.0,920.2,909.4,980.0,1242.0,1422.0,1798.0,2042.0,2506.0,2511.0,3136.0,3572.0,3819.0,4939.0,4933.0,4779.0,4665.0,5123.0,5454.0,5884.0,6612.0,7061.0,7360.0,8027.0,8362.0,6333.0,8421.0,8591.0
geoId-QNM,1339.0,1174.0,1101.0,951.0,1027.0,1088.0,1159.0,1281.0,1318.0,1437.0,1973.0,3508.0,5550.0,6129.0,5346.0,5797.0,6649.0,6886.0,7135.0,7392.0,7815.0,8228.0,8947.0,9422.0,9772.0,10137.0,7826.0,8776.0
geoId-QNI,15.0,20.0,38.0,16.0,20.0,3.0,137.0,276.0,365.0,800.0,810.0,902.0,950.0,1130.0,1169.0,1200.0,1268.0,1340.0,1505.0,1339.0,1679.0,1517.0,1543.0,1536.0,1512.0,2061.0,1997.0,2072.0
geoId-QNH,1436.0,1591.2,2497.2,1583.0,1699.9,2279.0,2669.0,3564.0,4664.0,5956.0,7133.0,8581.0,9462.0,9406.0,10697.0,10413.0,12083.0,8762.0,12540.0,14687.0,15448.0,15854.0,16512.0,17926.0,19436.0,20379.0,20992.0,18656.0
geoId-QTI,551.0,695.0,731.4,537.0,547.0,690.0,968.0,1151.0,1214.0,1776.0,1784.0,2061.0,2687.0,2998.0,2857.0,2957.0,3168.0,3365.0,3404.0,3456.0,3391.0,3647.0,3639.0,3465.0,3569.0,3207.0,3343.0,3512.0
geoId-STG,2676.0,6814.0,3386.0,2121.0,2520.0,3173.0,3800.0,7620.0,9414.0,13696.0,28151.0,28909.0,45473.0,79000.0,80964.0,63440.0,93509.0,77240.0,65706.0,65725.0,64861.0,59329.0,52546.0,51384.0,85534.0,101091.0,87193.0,92429.0
geoId-SLA,1050.0,1595.0,1588.5,1476.0,1578.0,1638.0,1713.0,2248.0,2381.0,2412.0,2555.0,3213.0,4109.0,3968.0,4252.0,4539.0,4823.0,5050.0,5177.0,5321.0,5320.0,5499.0,6148.0,6352.0,6691.0,7038.0,7296.0,7859.0
geoId-THA,6178.0,5721.9,5196.0,5568.0,5820.0,7472.0,7540.0,9450.0,10135.0,11092.0,12716.0,14158.0,15218.0,17069.0,18508.0,20382.0,20856.0,21757.0,23885.0,24744.0,27754.0,29097.0,27601.0,29172.0,32212.0,33869.0,35482.0,38670.0
geoId-TBH,8121.0,6713.0,6721.0,7964.0,9486.0,10695.0,12727.0,14153.0,12157.0,16307.0,19733.0,23835.0,25771.0,28299.0,32559.0,35693.0,35874.0,36775.0,38049.0,38672.0,39934.0,40094.0,39995.0,40644.0,41560.0,43671.0,44121.0,45429.0
geoId-TNN,1179.0,1196.0,1136.0,2752.0,2564.0,2897.0,2811.0,3141.0,3340.0,3385.0,3469.0,3573.0,3865.0,3990.0,4610.0,5520.0,5825.0,6514.0,6969.0,7395.0,7938.0,9070.0,10231.0,11555.0,13087.0,14313.0,15173.0,14223.0
geoId-TTH,211.0,445.0,518.1,584.0,515.0,657.0,764.0,888.0,1545.0,1913.0,2621.0,3189.0,3809.0,4312.0,4906.0,5344.0,5711.0,6948.0,7763.0,8042.0,8440.0,8427.0,8757.0,9156.0,9510.0,9916.0,10331.0,10803.0
geoId-TGG,13281.0,12223.9,14215.0,15465.0,15112.0,15238.0,19976.0,16091.0,20125.0,26365.0,36205.0,41568.0,49258.0,64962.0,76344.0,88375.0,90706.0,95117.0,98070.0,97432.0,103466.0,104166.0,109658.0,115890.0,104026.0,157414.0,146436.0,156197.0
geoId-HCM,2799.0,2990.0,2683.0,2914.0,2971.0,3403.0,3079.0,1866.0,3910.0,6090.0,6243.0,7438.0,10128.0,9962.0,9130.0,6364.0,6569.0,7499.0,7208.0,7954.0,7675.0,7756.0,7937.0,7138.0,8158.0,8542.0,8283.0,7870.0
geoId-NT,10575.0,11995.7,13261.9,15355.0,16714.7,19394.0,20777.0,25589.0,29220.0,32199.0,34595.0,40042.0,46617.0,48590.0,57722.0,64756.0,71521.0,79852.0,87532.0,95018.0,102127.0,110844.0,119131.0,128189.0,141050.0,151137.0,158100.0,165546.0
geoId-TVH,8523.0,7394.0,14500.0,15400.0,15100.0,17863.0,19091.0,25353.0,31312.0,45666.0,47587.0,47404.0,48084.0,54349.0,55114.0,53824.0,57425.0,53784.0,59771.0,53359.0,48069.0,56399.0,63068.0,58556.0,67876.0,72578.0,70158.0,74389.0
geoId-TQG,957.0,1014.0,1040.0,1091.0,1187.0,1296.0,1272.0,1354.0,1495.0,1671.0,1871.0,2108.0,2471.0,2977.0,3106.0,3507.0,4131.0,4198.0,5061.0,5879.0,6049.0,6081.0,6440.0,7122.0,7679.0,8309.0,8951.0,9600.0
geoId-TNN,4413.0,4134.9,4303.6,4687.0,6208.3,7184.0,7463.0,9917.0,10746.0,10239.0,11094.0,11218.0,12435.0,14701.0,16010.0,20449.0,24179.0,26022.0,27356.0,27738.0,30825.0,31104.0,33570.0,36190.0,36935.0,37919.0,43761.0,43875.0
geoId-TNH,538.0,761.7,921.0,1271.0,1155.0,1379.0,1716.0,1747.0,1804.0,3929.0,3596.0,3334.0,3393.0,5460.0,7933.0,9396.0,9806.0,10434.0,11747.0,14414.0,15115.0,12173.0,10333.0,9692.0,7283.0,11273.0,13025.0,12696.0
geoId-VLG,6093.0,6110.1,6092.4,6144.0,6503.0,6907.0,8159.0,11470.0,17112.0,22563.0,28967.0,45422.0,91223.0,100464.0,113772.0,132690.0,135360.0,133670.0,123200.0,105012.0,105593.0,107622.0,110663.0,119336.0,150760.0,146559.0,128046.0,143838.0
geoId-VPC,3810.0,2504.0,2990.2,3338.0,3514.0,3907.0,4371.0,5325.0,6317.0,7662.0,8513.0,9216.0,10393.0,11805.0,12389.0,10792.0,13579.0,15832.0,16302.0,17086.0,17775.0,17277.0,18108.0,18997.0,20023.0,20898.0,21746.0,22097.0
geoId-YBI,38.0,422.6,442.0,475.0,644.0,876.0,1196.0,1643.0,2131.0,2510.0,2839.0,3211.0,3533.0,3881.0,4262.0,4747.0,5149.0,5404.0,5697.0,5622.0,5625.0,5876.0,6578.0,7988.0,9445.0,10621.0,11876.0,12748.0
geoId-DBN,,,,,,,,,300.0,551.0,692.0,818.0,867.0,1095.0,1150.0,1177.0,1255.0,1379.0,1502.0,1678.0,1928.0,2236.0,2510.0,2762.0,3139.0,3527.0,3895.0,4240.0
geoId-DNG,241.0,268.0,300.9,247.0,167.0,459.0,450.0,428.0,429.0,523.0,536.0,551.0,672.0,703.0,720.0,913.0,794.0,701.0,693.0,726.0,727.0,725.0,752.0,893.0,934.0,1050.0,1056.0,1245.0
geoId-ST,10525.0,11306.7,12252.6,11260.0,14310.2,18901.0,20122.0,22200.0,27423.0,44671.0,46248.0,50579.0,54352.0,59531.0,63532.0,66511.0,69767.0,70831.0,71741.0,77606.0,80383.0,80089.0,82351.0,82906.0,79266.0,87023.0,89408.0,86180.0
geoId-DLK,1335.0,2250.0,2261.0,2598.0,3815.0,4466.0,4417.0,6133.0,5050.0,4562.0,5567.0,5503.0,5514.0,6253.0,6731.0,8458.0,11428.0,12106.0,12350.0,12425.0,13355.0,13055.0,14052.0,15051.0,16304.0,16374.0,20003.0,19355.0
geoId-DNG1,,,,,,,,,772.0,927.0,948.0,999.0,1216.0,1485.0,1570.0,2264.0,2460.0,2706.0,2950.0,3213.0,3495.0,3875.0,4216.0,4697.0,5172.0,5541.0,5692.0,6389.0
geoId-MRD,119475.0,155870.6,165591.4,164072.0,198714.0,234755.0,248468.0,283326.0,366052.0,476376.0,652262.0,790179.0,1115253.0,1419010.0,1465435.0,1519963.0,1703915.0,1786247.0,1777142.0,1764446.0,1817146.0,1826983.0,1958447.0,2111569.0,2304558.0,2318026.0,2333982.0,2483720.0
geoId-RRD,49676.0,54877.1,65414.8,71536.0,79839.9,86672.0,97857.0,115036.0,128714.0,151326.0,174650.0,203143.0,230522.0,243818.0,276590.0,308630.0,333617.0,355563.0,371547.0,394449.0,408337.0,428077.0,443905.0,471717.0,504732.0,532515.0,550975.0,567669.0
geoId-DNI,5980.0,5504.0,6257.0,5254.0,7656.0,11757.0,11958.0,14172.0,16183.0,24739.0,23809.0,25971.0,26972.0,28432.0,28743.0,32288.0,33234.0,35140.0,36390.0,38340.0,40258.0,42598.0,45969.0,47905.0,51040.0,54023.0,56772.0,53096.0
geoId-DTP,24461.0,27176.6,32163.0,31643.0,36709.0,34395.0,35388.0,35350.0,41857.0,66653.0,114808.0,158089.0,229022.0,279655.0,292720.0,327757.0,373243.0,436938.0,448820.0,457918.0,465916.0,471768.0,505292.0,526783.0,562430.0,543403.0,562305.0,590115.0
