"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-CTO,1739.7,1758.8,1778.0,1796.4,1816.8,1830.7,1845.7,1859.9,1873.5,1138.1,1149.0,1160.5,1172.0,1180.9,1188.6,1192.3,1195.93,1200.93,1203.23,1205.72,1208.5,1214.6,1222.4,1227.7,1236.0,1240.73,1246.99,1252.35
geoId-GLI,850.7,881.5,912.8,946.1,981.5,1026.3,1065.6,1092.9,1119.1,1147.1,1174.6,1200.5,1225.5,1251.3,1281.0,1308.85,1336.1,1359.97,1382.97,1403.13,1426.4,1447.2,1468.9,1495.7,1520.2,1541.83,1569.72,1590.98
geoId-HBH,718.5,730.0,741.6,751.8,759.7,770.5,783.3,796.8,810.9,827.1,843.8,858.6,872.8,778.0,786.4,794.22,802.18,808.43,812.75,819.62,828.6,837.0,845.0,850.4,855.8,861.22,871.72,875.38
geoId-HGG,550.3,564.2,577.7,590.4,605.9,619.2,631.6,643.9,656.2,669.0,681.7,693.4,704.9,716.2,725.1,737.77,749.54,763.5,778.96,792.47,806.7,820.4,833.7,846.5,858.1,870.24,887.09,892.72
geoId-HNM,763.7,771.6,779.4,786.6,792.5,793.8,793.2,792.8,792.3,791.9,791.3,790.0,788.4,786.9,786.2,791.4,795.65,800.81,807.44,815.07,824.3,832.2,839.8,847.1,854.5,861.83,875.2,878.0
geoId-HNI,2431.0,2492.9,2556.0,2621.5,2685.0,2767.7,2852.9,2928.3,3000.3,3071.4,3133.4,3184.8,3228.5,6381.8,6472.0,6639.09,6825.82,6991.43,7128.39,7285.53,7433.6,7590.8,7742.2,7914.5,8093.9,8246.54,8330.8,8435.65
geoId-HNI,2299.0,2328.0,2353.0,2373.6,2391.7,2430.2,2475.5,2527.0,2587.3,2649.1,2702.9,2742.4,2773.7,,,,,,,,,,,,,,,
geoId-HTH,1247.7,1253.2,1258.6,1264.4,1271.1,1268.4,1265.1,1260.8,1256.3,1252.2,1247.8,1243.6,1239.0,1234.0,1227.8,1232.66,1236.71,1242.09,1247.56,1255.25,1261.3,1266.7,1274.2,1280.5,1290.3,1296.62,1314.06,1323.75
geoId-HYN,1033.2,1042.6,1052.2,1061.7,1071.4,1079.0,1086.0,1091.5,1097.0,1104.3,1111.0,1116.4,1121.3,1126.2,1128.6,1139.42,1150.74,1162.91,1175.52,1188.65,1202.0,1215.5,1228.8,1242.4,1255.8,1269.09,1284.6,1290.85
geoId-HDG,1609.1,1619.5,1630.5,1641.3,1651.0,1656.9,1662.7,1668.1,1673.7,1680.4,1685.5,1689.7,1694.7,1700.8,1706.8,1722.77,1747.83,1767.83,1779.67,1795.79,1812.8,1832.8,1850.6,1877.7,1896.9,1916.77,1936.8,1946.82
geoId-HPG,1608.2,1625.0,1641.9,1659.5,1676.7,1691.5,1708.6,1725.3,1741.0,1757.8,1773.4,1789.1,1806.5,1824.1,1840.4,1862.85,1886.2,1912.94,1932.17,1950.71,1969.5,1985.3,2001.4,2016.4,2033.3,2053.49,2072.4,2088.02
geoId-HGG,,,,,,,,,,749.8,751.5,752.8,754.7,756.3,758.0,755.34,752.73,750.73,747.88,744.95,742.4,740.1,737.3,734.9,732.2,729.78,729.89,729.47
geoId-KHA,959.4,978.0,996.7,1016.2,1034.9,1049.6,1063.8,1077.2,1091.1,1104.0,1115.0,1125.2,1137.5,1149.3,1158.2,1161.95,1170.24,1177.6,1184.92,1192.15,1198.4,1207.2,1216.3,1224.5,1232.8,1240.44,1248.06,1253.97
geoId-KGG,1392.0,1422.3,1452.9,1480.3,1504.2,1522.7,1540.9,1559.6,1578.9,1599.1,1619.8,1637.8,1654.9,1672.3,1688.5,1690.74,1694.45,1698.15,1701.11,1703.4,1705.4,1708.7,1712.9,1718.1,1723.7,1728.87,1752.32,1751.76
geoId-KTM,279.5,288.3,297.3,306.7,316.6,328.1,339.0,350.2,361.5,373.7,386.0,396.6,408.1,420.5,431.8,442.11,451.61,462.71,473.25,484.22,495.9,507.8,520.1,532.4,543.4,555.64,568.78,579.91
geoId-LCU,535.5,549.5,562.8,576.7,593.6,616.8,638.7,661.6,684.7,351.3,356.7,360.7,364.4,367.9,371.4,381.2,392.88,402.95,414.55,421.46,427.9,436.3,444.5,453.4,462.6,469.81,478.43,482.1
geoId-LAN,1250.8,1265.1,1279.9,1294.8,1311.1,1327.1,1343.1,1356.5,1369.0,1382.2,1393.4,1405.2,1417.9,1428.2,1436.3,1469.24,1504.08,1549.76,1587.85,1611.7,1626.2,1645.2,1662.3,1678.9,1695.1,1713.66,1725.75,1734.26
geoId-LCI,550.1,562.8,574.5,585.9,598.5,607.4,616.6,625.7,634.2,573.9,581.4,590.2,598.3,606.5,615.8,626.92,638.15,649.51,661.0,672.64,684.5,696.5,708.6,720.8,733.3,746.36,761.89,770.59
geoId-LDG,856.3,891.4,927.9,966.3,1004.6,1031.1,1050.7,1067.7,1085.0,1104.4,1125.5,1145.1,1160.5,1175.4,1189.3,1203.49,1217.24,1228.71,1239.86,1251.07,1261.4,1271.3,1281.3,1291.4,1299.3,1309.79,1321.9,1332.53
geoId-LSN,679.2,689.2,694.7,700.2,705.9,707.9,710.5,713.2,716.7,720.5,724.1,726.3,728.2,730.7,733.2,736.29,740.91,745.13,748.94,752.59,757.8,763.4,768.7,775.9,782.8,788.71,796.94,802.09
geoId-NDH,1820.5,1838.0,1856.2,1874.4,1891.9,1886.5,1879.7,1872.8,1866.3,1859.4,1851.0,1839.4,1829.7,1826.1,1828.4,1822.35,1816.81,1811.5,1806.41,1801.54,1796.9,1792.5,1788.2,1784.2,1780.9,1780.33,1836.3,1876.85
geoId-NAN,2714.9,2752.8,2791.3,2829.4,2865.2,2871.1,2877.0,2881.6,2884.9,2890.0,2895.6,2900.1,2905.2,2912.1,2914.5,2954.73,2996.14,3035.99,3076.38,3116.33,3160.6,3203.1,3246.7,3291.4,3337.2,3365.2,3409.81,3419.99
geoId-NBH,855.5,866.0,874.2,881.1,885.0,886.8,888.7,889.9,890.9,892.2,893.5,894.6,896.1,898.1,899.6,904.36,911.69,920.99,930.03,939.31,948.5,956.8,965.4,974.7,984.5,993.92,1007.6,1010.7
geoId-NTN,466.5,476.6,487.1,497.7,507.4,516.7,525.8,532.5,538.2,543.5,547.9,551.4,555.8,560.7,565.8,566.87,567.85,571.31,573.28,575.42,578.3,581.5,585.4,588.9,591.0,593.64,596.05,598.68
geoId-PTO,1211.7,1224.8,1237.9,1250.8,1263.8,1270.1,1276.0,1281.4,1286.3,1291.7,1297.3,1301.5,1305.6,1311.5,1316.6,1322.65,1329.34,1340.81,1355.24,1373.67,1392.3,1409.0,1430.5,1449.6,1466.4,1481.88,1507.5,1516.92
geoId-PYN,740.3,752.3,764.4,777.1,790.5,799.6,808.4,816.8,824.8,832.0,838.2,844.3,850.3,856.7,862.4,863.15,863.96,864.87,865.28,865.67,866.2,868.2,870.0,871.5,873.2,874.3,875.54,876.62
geoId-QBH,746.1,758.2,771.0,783.9,795.8,802.1,808.1,814.8,819.8,825.0,830.3,834.5,838.5,843.5,845.0,849.46,854.57,859.79,865.02,870.49,875.6,880.6,885.7,891.1,896.6,901.98,910.66,913.86
geoId-QNM,1322.0,1335.3,1348.1,1361.8,1375.8,1382.5,1388.8,1394.3,1398.6,1403.0,1407.4,1410.8,1413.9,1417.8,1423.0,1429.72,1436.83,1443.98,1451.37,1459.79,1468.2,1475.7,1483.3,1490.8,1497.5,1505.04,1518.48,1519.38
geoId-QNI,1149.0,1159.7,1170.4,1181.4,1191.9,1194.3,1197.8,1200.6,1203.2,1206.5,1210.0,1212.6,1214.8,1217.0,1217.2,1218.7,1220.12,1221.83,1223.05,1224.52,1226.2,1227.5,1228.9,1230.5,1231.9,1233.4,1244.13,1245.65
geoId-QNH,941.7,958.0,974.4,991.4,1007.2,1024.2,1039.3,1054.4,1068.4,1081.8,1096.1,1109.3,1122.5,1135.1,1146.1,1163.95,1181.53,1198.39,1209.58,1227.67,1241.6,1261.2,1285.2,1303.9,1324.8,1337.61,1350.8,1362.88
geoId-QTI,534.9,544.8,555.0,565.4,574.9,577.6,580.8,583.9,586.3,588.6,590.3,591.9,594.1,596.7,598.6,601.57,604.72,607.77,611.0,614.37,617.9,621.6,625.4,629.7,633.4,637.39,647.79,650.95
geoId-STG,1150.1,1155.9,1162.3,1168.8,1177.9,1193.4,1210.3,1224.6,1237.4,1249.8,1258.6,1265.6,1276.3,1285.1,1293.2,1283.51,1273.93,1266.42,1254.98,1245.61,1236.3,1227.6,1218.3,1208.8,1199.5,1195.74,1206.82,1197.82
geoId-SLA,811.7,833.4,855.0,877.0,886.5,909.9,931.4,953.0,974.5,994.6,1014.5,1033.5,1050.8,1067.2,1079.2,1097.52,1115.21,1129.87,1143.91,1159.74,1177.4,1194.9,1213.4,1233.1,1252.7,1270.56,1287.72,1300.13
geoId-THA,3337.7,3375.9,3414.1,3448.5,3474.5,3468.2,3464.0,3457.8,3449.8,3442.6,3436.4,3428.0,3417.3,3408.8,3404.3,3415.79,3427.59,3449.44,3484.77,3507.09,3537.0,3570.8,3603.7,3631.3,3645.8,3664.94,3716.43,3722.06
geoId-TBH,1752.3,1761.0,1769.5,1778.5,1788.1,1789.4,1790.3,1790.9,1790.9,1791.2,1790.5,1787.4,1783.9,1782.7,1783.1,1790.88,1798.66,1806.48,1815.04,1822.43,1830.3,1838.1,1846.1,1854.1,1862.2,1870.24,1873.9,1878.54
geoId-TNN,1005.0,1020.6,1029.6,1038.5,1047.8,1055.5,1063.6,1071.0,1079.5,1089.0,1098.5,1106.5,1113.0,1120.3,1125.4,1131.28,1139.44,1149.08,1155.99,1198.17,1230.8,1242.8,1256.1,1273.6,1290.9,1307.87,1323.15,1335.99
geoId-TTH,999.3,1011.2,1023.1,1035.6,1049.1,1052.1,1056.3,1060.1,1064.2,1068.6,1072.9,1076.9,1081.0,1084.9,1087.6,1092.94,1100.77,1105.78,1109.8,1111.58,1114.7,1118.0,1123.4,1125.4,1129.5,1133.59,1153.8,1160.22
geoId-TGG,1581.5,1587.4,1593.6,1600.0,1608.4,1613.5,1620.1,1626.7,1634.0,1642.7,1650.1,1655.3,1661.6,1668.0,1672.8,1677.99,1682.6,1692.46,1705.77,1716.09,1728.7,1740.1,1751.8,1759.1,1766.3,1772.54,1779.42,1785.24
geoId-HCM,4640.4,4747.9,4852.3,4957.3,5073.1,5274.9,5454.0,5619.4,5809.1,6007.6,6230.9,6483.1,6725.3,6946.1,7196.1,7401.78,7613.43,7789.87,7974.02,8135.91,8307.9,8479.1,8649.6,8843.2,9038.6,9227.6,9166.84,9389.72
geoId-NT,9522.9,9679.7,9820.8,9951.2,10085.3,10204.4,10321.8,10440.0,10559.5,10681.0,10798.7,10904.3,11004.2,10997.3,11073.5,11188.95,11311.41,11441.84,11574.49,11739.21,11907.0,12061.1,12230.8,12404.9,12569.3,12725.78,12925.03,13023.19
geoId-TVH,934.9,942.6,950.8,959.2,969.1,972.0,975.3,979.2,982.5,986.3,990.2,993.7,997.2,1000.8,1003.2,1003.78,1004.35,1005.12,1005.62,1006.24,1006.9,1007.6,1008.1,1008.8,1009.3,1009.94,1018.63,1019.26
geoId-TQG,638.8,648.9,659.0,668.0,677.3,684.1,690.2,696.3,701.9,707.5,712.1,715.7,719.4,723.5,725.2,729.75,733.6,738.53,743.37,749.59,756.2,763.4,770.5,778.3,786.3,792.9,801.67,805.78
geoId-TNN,3384.8,3563.0,3743.1,3922.2,4096.1,4246.4,4367.5,4465.3,4561.2,4664.2,4768.2,4860.9,4948.0,5036.7,5128.8,5206.33,5278.04,5358.01,5438.74,5509.2,5584.3,5657.1,5725.5,5796.4,5861.3,5932.11,6033.82,6092.43
geoId-TNH,910.0,924.1,938.8,953.7,968.0,983.3,996.5,1007.2,1017.9,1029.2,1038.2,1046.4,1053.0,1060.5,1067.2,1076.49,1090.06,1103.41,1111.4,1120.73,1129.9,1139.6,1151.1,1160.7,1171.7,1178.33,1181.91,1188.76
geoId-VLG,990.4,995.6,1001.0,1006.4,1012.3,1013.4,1014.6,1015.9,1017.4,1018.8,1020.2,1021.6,1022.8,1024.0,1025.1,1025.61,1024.85,1022.6,1023.84,1023.75,1023.2,1022.8,1022.6,1022.7,1022.6,1022.97,1029.02,1028.82
geoId-VPC,1048.2,1061.9,1075.8,1085.7,1094.3,1104.1,1114.1,1124.3,1134.1,1145.2,1157.0,1166.0,1174.1,993.8,1000.4,1014.83,1029.5,1047.39,1061.5,1076.82,1090.4,1106.1,1123.1,1138.4,1154.8,1171.23,1191.8,1197.62
geoId-YBI,647.7,655.9,664.5,673.1,682.1,688.0,694.1,700.1,706.8,713.5,719.5,725.4,731.6,737.5,741.7,751.29,758.65,765.69,774.58,783.53,793.1,800.3,807.3,814.6,823.0,831.59,842.67,847.25
geoId-DBN,,,,,,,,,,423.3,438.5,452.7,466.0,479.3,490.8,501.75,512.8,523.88,534.97,546.06,557.1,568.3,579.4,590.5,601.7,613.48,625.09,635.92
geoId-DNG,637.3,649.3,661.8,674.4,687.3,706.1,723.1,739.7,760.7,784.8,805.7,825.9,847.5,868.8,894.5,937.22,968.65,996.29,1017.33,1033.93,1056.3,1080.3,1097.8,1114.4,1141.1,1169.48,1195.49,1220.19
geoId-ST,9276.3,9494.5,9715.4,9954.1,10218.8,10604.5,10955.6,11282.1,11629.9,11990.7,12380.6,12822.8,13266.4,13683.6,14149.0,14578.89,15005.55,15371.24,15730.65,16093.51,16448.5,16789.2,17132.6,17527.4,17930.3,18342.89,18315.0,18810.77
geoId-DLK,1398.3,1501.8,1605.1,1703.1,1793.4,1860.9,1912.2,1954.5,1995.6,1635.6,1658.5,1677.8,1696.6,1715.1,1735.7,1748.56,1760.42,1777.26,1794.56,1805.83,1820.1,1836.4,1850.3,1861.5,1872.6,1886.94,1909.0,1918.44
geoId-DNG1,,,,,,,,,,403.4,423.6,440.9,457.3,474.4,491.0,503.32,512.67,529.37,548.1,564.96,580.5,594.4,604.9,615.4,625.8,637.91,664.42,670.56
geoId-MRD,15531.9,15693.5,15858.8,16023.5,16184.2,16296.6,16420.3,16533.2,16639.7,16754.1,16859.3,16946.9,17042.0,17129.5,17199.9,17208.41,17217.72,17252.6,17269.94,17269.81,17266.7,17271.6,17279.5,17280.7,17282.5,17318.55,17422.62,17432.1
geoId-RRD,17078.4,17289.8,17494.8,17692.9,17877.8,18060.7,18249.9,18432.9,18617.5,18807.9,18976.7,19108.9,19228.8,19473.7,19618.1,19897.81,20216.81,20525.36,20785.63,21080.59,21368.4,21669.2,21968.6,22290.7,22620.2,22920.18,23223.1,23454.2
geoId-DNI,1844.8,1882.2,1920.0,1959.3,1999.5,2054.1,2093.7,2132.1,2176.1,2220.5,2263.8,2314.9,2372.6,2432.7,2499.7,2577.79,2661.78,2719.05,2771.42,2831.29,2890.0,2951.4,3004.9,3055.1,3113.7,3177.4,3169.1,3255.81
geoId-DTP,1489.3,1510.4,1532.5,1556.5,1568.2,1580.6,1592.2,1603.5,1614.3,1626.6,1639.5,1646.8,1654.5,1662.5,1666.6,1660.41,1653.23,1646.17,1639.21,1632.37,1625.6,1619.0,1612.5,1606.1,1598.8,1600.01,1601.31,1600.17
