"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-LDG,949.8,1036.6,1082.05,1258.14,1465.2,2170.3,2181.0,2660.0,3020.4,3934.6,5975.7,7256.1,9245.4,13136.5,16414.7,19829.0,23523.6,28917.5,30323.9,32195.6,33053.6,36921.1,41346.7,47697.5,54717.94,52247.3,42284.78,56069.62
geoId-LSN,451.3,580.98,704.63,491.9,733.1,987.2,1300.0,990.0,1992.5,2393.5,2513.4,3171.3,4081.9,5984.7,7403.8,9318.1,10354.4,10597.2,12438.0,13976.5,14671.0,15468.4,16487.8,18747.4,21025.76,22163.9,21086.0,24051.0
geoId-NDH,1004.5,1211.32,1195.9,1200.31,1197.8,2485.0,2638.0,2776.0,3045.2,3578.0,4203.6,5051.5,6103.0,7906.3,9406.3,11859.6,14653.4,16972.2,20298.5,23622.4,27039.4,31832.8,35816.2,39105.4,43867.63,45752.4,48863.56,55215.83
geoId-NAN,2441.1,3286.4,4046.3,4245.4,4898.1,5109.4,5499.0,5886.0,6365.1,7639.4,9053.2,9218.1,12491.1,16155.7,19914.1,23981.4,28426.3,32644.0,39702.1,42601.9,47674.1,53461.7,59058.3,67655.6,76833.57,81200.5,72253.83,92701.66
geoId-NTN,718.1,790.61,854.59,942.6,994.3,1060.1,1146.0,1263.0,1409.3,1702.6,2129.6,2651.6,3260.5,4223.2,5106.9,7229.0,8849.4,10604.1,10874.4,12140.8,13609.6,14973.8,16932.2,19285.6,21826.25,22980.4,24179.71,32820.55
geoId-NBH,468.4,580.39,691.22,839.78,965.1,1142.0,1283.0,1453.0,1667.0,2126.5,2790.3,3540.2,4648.4,6645.1,8232.7,10598.9,14064.9,15626.5,19058.9,20905.7,23278.5,25401.8,27605.3,32285.6,34697.51,34900.9,36611.04,44127.29
geoId-PTO,1139.8,1456.69,1668.28,1710.4,1720.4,1898.3,2007.0,2234.0,2499.4,2889.5,3190.3,3799.3,4898.3,6997.5,8146.4,9841.1,12601.6,14723.2,16919.9,18680.9,20282.1,22019.4,25146.2,28266.3,31901.64,33526.8,35155.58,41950.34
geoId-PYN,932.6,1041.28,1138.77,1182.19,1335.9,1709.6,1897.0,2065.0,2198.4,2619.1,3176.1,3779.2,4499.7,6151.4,7495.4,9244.5,11487.1,14227.3,17608.2,20076.3,22704.2,24276.1,27937.6,29306.8,31923.83,34132.4,29479.08,43865.12
geoId-QBH,596.2,706.28,807.93,969.99,1138.4,1317.2,1433.0,1589.0,1969.8,2382.3,2850.6,3566.9,4280.9,6024.6,7273.6,9306.4,11887.5,13255.5,15057.7,16738.1,18145.0,18933.2,21044.8,24282.3,27694.57,26689.0,26343.14,29575.46
geoId-QNM,1009.3,992.41,1214.07,1421.83,1502.7,1692.1,1796.0,2050.0,2370.0,2898.9,3679.5,4723.9,6208.5,8956.2,11154.6,14377.1,18631.1,20780.3,23781.2,28027.6,31567.6,35397.8,35866.3,40172.7,44591.62,30196.8,32223.9,37102.24
geoId-QNI,828.7,974.2,1256.94,1771.07,1813.7,2035.8,2540.0,2541.0,3316.0,4096.8,4820.4,6530.0,8286.7,10713.1,13400.0,17262.6,21398.2,25236.7,28485.4,32406.1,35671.1,39446.9,45176.4,48731.1,52725.28,51708.8,50395.77,62252.06
geoId-QNH,1594.0,2488.99,2588.11,3594.4,3126.9,3476.5,5509.0,6194.0,6844.9,8571.2,10315.6,11782.6,14087.4,18557.7,20486.4,25364.6,32003.8,36680.6,43425.4,46780.8,53398.8,63030.2,72123.7,85608.5,100380.89,113527.1,118779.49,140397.36
geoId-QTI,623.6,863.32,993.7,913.11,897.8,995.6,1456.0,1595.0,2010.6,2461.8,3087.2,3604.7,4568.8,5685.7,7311.1,9724.3,12446.8,15135.6,17209.5,18744.2,20412.1,21667.9,24510.7,26996.4,30017.29,31188.0,32712.49,37333.99
geoId-STG,1012.4,1161.26,1282.12,1497.77,1589.4,1707.9,1850.0,1850.0,2808.2,3610.4,5377.7,7018.1,9090.4,12337.0,15608.1,22782.8,28518.1,34965.1,37563.7,42673.5,47265.1,55357.5,61958.9,68124.8,73612.87,68234.7,70561.5,89401.42
geoId-SLA,537.3,693.96,662.56,841.9,905.8,997.2,1165.0,1414.0,1327.1,1618.1,2241.2,2662.4,3654.0,5072.9,6314.5,7543.1,8604.7,10328.2,12343.4,14394.7,15217.6,16710.6,19186.3,20531.1,22854.01,22544.6,22993.61,27789.03
geoId-THA,2668.0,2695.64,2961.61,3403.7,3566.1,3900.0,4130.0,4541.0,5089.1,6256.2,7479.5,8873.8,10638.3,14301.7,17780.0,23699.1,29968.5,37059.6,45715.9,52413.8,61540.3,71126.4,82904.0,94122.5,107025.79,112771.8,120149.92,141270.21
geoId-TNN,858.5,1052.54,1239.04,1175.1,1142.3,1387.0,1516.0,2255.0,2132.6,2673.2,3564.1,3980.3,5018.7,6379.3,7642.8,8778.1,11579.1,13453.4,15725.8,17544.3,19869.5,23576.9,26506.7,29764.5,33022.92,35235.3,39073.12,49292.97
geoId-TBH,461.1,725.41,916.93,1160.22,1275.5,1364.2,1524.0,1912.0,2796.9,3414.4,4174.9,5337.4,6695.6,8835.5,10995.9,13612.8,17733.7,19859.3,22629.9,25504.1,28226.0,29148.7,32848.5,36400.6,40507.62,42348.1,44423.16,52641.44
,1092.9,1344.24,1522.33,1713.42,1768.5,1997.6,2171.0,2448.0,2825.3,3408.6,4174.1,6750.3,7980.4,9275.0,10960.6,14611.0,17885.6,21505.9,24409.2,26731.1,28909.6,31043.1,34430.5,37512.1,40732.14,37081.1,38457.97,47502.38
geoId-TGG,2012.2,2571.68,3066.63,3982.43,4481.8,5316.2,6487.0,6259.0,7400.7,8267.1,9302.1,10505.8,13002.3,15413.6,18060.1,23635.3,28364.8,33420.2,38256.4,43414.9,45894.7,51871.6,58231.0,63920.6,70094.5,73607.5,62543.95,75628.97
geoId-HCM,34080.7,40448.0,43292.0,52563.8,54197.2,57988.0,62319.0,71493.0,81274.6,95993.4,107977.4,136506.3,167934.2,231607.0,291030.1,448749.2,560558.5,606393.6,614137.6,664268.1,711206.7,779293.6,871796.3,967210.8,1057217.51,1006129.1,705653.12,846327.59
geoId-NT,5730.0,7561.46,8270.41,8938.32,9280.3,9915.1,12343.0,14424.0,16850.6,20620.2,24783.7,29803.0,38015.8,50541.0,62460.7,78912.1,99890.3,114033.6,129288.1,144765.9,161397.8,177574.4,199975.8,223875.0,251849.03,256551.0,269708.32,318025.73
