"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-TTH,166.6,186.9,196.6,187.6,216.0,196.5,204.8,210.9,235.8,246.6,235.0,252.6,259.6,274.8,282.6,285.2,299.1,299.0,284.9,317.1,319.3,324.3,327.4,334.4,326.7,320.2,342.5,266.7
geoId-TGG,1191.6,1227.1,1319.7,1319.9,1301.7,1301.1,1287.6,1285.3,1268.0,1315.3,1303.2,1214.3,1306.7,1321.0,1308.0,1320.6,1332.8,1370.0,1348.7,1370.3,1344.4,1268.1,1249.3,1254.5,1123.1,801.2,836.2,838.5
geoId-HCM,237.2,204.7,235.2,226.2,225.6,235.3,209.2,176.8,162.3,159.1,133.6,104.2,112.9,110.9,100.0,91.7,85.8,93.0,90.3,88.6,88.3,85.2,86.4,79.1,81.2,83.6,83.7,84.5
geoId-NT,1669.8,1768.5,1911.6,1946.3,2123.5,2292.6,2504.7,2632.6,2749.2,2823.5,2864.6,2904.1,2891.9,2903.9,3053.6,3087.8,3199.1,3271.1,3265.6,3341.1,3336.8,3405.5,3336.4,3382.8,3378.5,3391.2,3426.5,3435.7
geoId-TVH,647.4,678.7,714.0,744.0,839.2,944.7,902.3,1005.9,1045.6,1033.9,1028.8,1009.8,929.8,1086.7,1076.8,1156.0,1155.3,1258.0,1274.8,1326.9,1339.5,956.3,1137.4,1268.0,1258.9,939.7,1148.9,1057.0
geoId-TQG,133.7,149.0,155.4,169.4,177.1,184.5,229.7,220.5,244.3,247.3,248.9,251.2,252.4,256.6,261.3,261.8,265.9,266.7,266.6,265.4,266.3,264.3,262.9,262.4,259.9,261.4,261.6,260.3
geoId-TNN,429.5,427.3,485.6,436.6,512.4,586.8,646.2,606.6,748.1,781.4,717.3,880.4,866.3,935.2,999.1,1042.1,1067.7,1138.8,1151.2,1245.0,1209.8,1174.0,1315.6,1379.8,1394.7,1413.7,1466.3,1505.4
geoId-TNH,307.9,370.2,391.6,394.4,507.3,530.3,538.2,576.4,626.4,642.0,585.5,594.4,640.6,705.3,717.8,738.8,762.4,778.1,742.3,740.9,760.8,760.0,788.9,813.0,806.7,798.8,809.4,808.7
geoId-VLG,861.6,885.2,873.8,969.5,966.0,941.0,911.2,963.3,936.4,963.6,973.0,932.3,810.8,896.1,911.4,928.9,1032.3,1079.6,1063.7,1087.2,1094.7,938.7,942.5,969.5,908.3,895.1,817.9,679.7
geoId-VPC,217.2,219.1,242.8,262.7,274.5,327.0,298.2,345.0,357.6,364.5,351.4,319.9,316.2,301.5,323.6,314.3,335.7,299.8,308.4,331.2,326.4,294.5,320.3,330.6,313.2,313.0,320.9,281.8
geoId-YBI,120.7,129.6,127.8,127.8,143.7,150.5,155.6,160.2,167.9,171.9,169.5,178.7,178.2,170.2,186.2,186.1,194.8,197.7,198.5,202.4,207.7,214.2,211.5,210.0,215.5,217.7,218.3,219.5
geoId-DBN,,,,,,,,,,122.8,127.5,133.3,131.5,138.4,146.6,155.1,154.8,157.9,161.6,170.6,174.8,175.4,178.1,185.3,187.0,190.8,200.2,206.6
geoId-DNG,53.8,58.5,57.3,51.6,53.9,52.2,52.2,49.2,49.8,47.8,41.8,46.3,45.2,42.6,42.0,41.1,34.4,35.3,31.3,33.9,31.6,32.2,31.4,31.9,30.8,30.4,31.9,28.1
geoId-ST,935.4,964.3,1024.9,1025.7,1142.1,1212.0,1210.2,1211.1,1269.9,1277.7,1211.6,1159.5,1240.6,1316.1,1334.3,1322.7,1361.2,1398.6,1346.1,1349.1,1376.1,1367.4,1396.7,1418.9,1423.1,1401.9,1411.8,1409.1
geoId-DLK,191.9,197.3,215.1,172.5,220.4,257.8,272.8,248.5,330.2,307.1,236.3,372.5,323.5,369.3,421.6,450.7,474.3,490.6,514.1,577.8,555.8,550.2,643.5,697.5,703.8,716.4,756.2,780.7
geoId-DNG1,,,,,,,,,,46.3,51.8,52.1,49.7,52.1,61.2,61.8,64.9,68.6,66.6,73.5,73.1,72.4,74.6,78.7,77.0,77.5,81.7,82.8
geoId-MRD,12831.7,13818.8,13850.0,15318.6,16294.7,16702.7,15997.5,17709.6,17528.0,18567.2,19298.5,18229.2,18678.9,20669.5,20523.2,21595.6,23269.5,24320.8,25021.1,25245.6,25583.7,23774.9,23609.0,24506.9,24310.0,23827.6,24327.3,23536.3
geoId-RRD,5207.1,5460.2,5783.9,6131.8,6543.4,6762.6,6605.3,6951.7,6701.5,6926.1,6398.4,6725.2,6500.7,6790.2,6796.8,6805.4,6965.9,6881.3,6655.4,6759.8,6729.5,6545.0,6083.3,6298.0,6134.0,6035.5,6020.4,5887.7
geoId-DNI,217.9,223.4,232.3,236.1,234.5,270.3,280.4,284.3,302.2,296.6,325.2,305.8,324.6,333.1,337.9,322.9,336.2,342.7,332.5,337.3,337.2,331.5,329.1,325.3,330.5,319.9,314.7,312.2
geoId-DTP,1616.5,1720.0,1748.9,1930.0,2076.2,1878.5,1963.6,2178.7,2214.9,2420.9,2606.5,2404.9,2544.4,2720.2,2650.4,2807.0,3100.2,3051.8,3327.0,3300.0,3384.5,3396.8,3206.8,3330.2,3349.8,3374.5,3339.8,3234.9
