"Tỉnh, thành phố",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-NAN,21000.0,21705.0,24248.5,24894.0,27293.0,30294.0,32093.0,36909.0,39079.0,41362.0,44503.0,45785.0,50835.0,54855.0,59285.0,64268.0,66533.0,76262.0,90069.0,97607.0,110365.0,115239.0,132474.0,149367.0,168723.0,185349.0,193948.0,200094.0
geoId-NBH,762.0,1321.0,1593.0,1728.0,1923.0,2389.0,3198.0,2589.0,2475.0,2770.0,2703.0,3141.0,3577.0,4636.0,4568.0,4833.0,5259.0,5419.0,5673.0,5855.0,6159.0,6369.0,6546.0,6633.0,6447.0,6582.0,6590.0,6772.0
geoId-NTN,19500.0,22521.0,28140.0,24550.0,30100.0,28650.0,29105.0,30500.0,32200.0,36200.0,44800.0,46500.0,48000.0,49500.0,50725.0,54550.0,56076.0,63685.0,64153.0,70439.0,75571.0,83608.0,98951.0,107803.0,113606.0,118268.0,123733.0,127743.0
geoId-PTO,9005.0,9381.0,2694.0,6592.0,6109.0,4519.0,4339.0,3524.0,3105.0,3070.0,1172.0,1417.0,881.0,2812.0,1080.0,2697.0,2399.0,2200.0,2034.0,2367.0,2048.0,2056.0,2657.0,2714.0,2448.0,2590.0,2603.0,2696.0
geoId-PYN,21000.0,22800.0,27094.0,24660.0,26701.0,27710.0,28246.0,30000.0,31565.0,34045.0,35432.0,35577.0,36423.0,37141.0,38520.0,42215.0,45281.0,50891.0,49904.0,48990.0,54000.0,56994.0,59356.0,60605.0,62422.0,62085.0,63750.0,63993.0
geoId-QBH,12296.0,13469.9,13653.2,13301.0,15132.0,18498.0,19896.0,21711.0,23879.0,25135.0,26152.0,28669.0,31083.0,33694.0,36933.0,40728.0,42832.0,47231.0,50158.0,53316.0,57009.0,50203.0,59485.0,64246.0,69399.0,73927.0,76284.0,80161.0
geoId-QNM,23727.0,25250.0,29500.0,31663.0,34215.0,37050.0,39719.0,42955.0,45120.0,45962.0,48015.0,48996.0,50556.0,51643.0,54836.0,55522.0,57594.0,58669.0,63062.0,68225.0,73637.0,77956.0,84531.0,87871.0,92189.0,96470.0,98068.0,101156.0
geoId-QNI,38235.0,39840.0,46661.0,50877.0,59459.0,64221.0,63023.0,78082.0,79010.0,83545.0,87408.0,88217.0,88650.0,89930.0,92299.0,129037.0,137043.0,143068.0,159832.0,175017.0,187037.0,200394.0,211557.0,232972.0,247419.0,261034.0,264262.0,268632.0
geoId-QNH,13138.0,14480.5,15418.1,17899.0,19446.0,21316.0,23432.0,26698.0,30575.0,35258.0,35700.0,37931.0,40149.0,47199.0,51255.0,53430.0,56021.0,56790.0,54847.0,56093.0,56423.0,59241.0,62870.0,65041.0,67669.0,73066.0,75183.0,73764.0
geoId-QTI,7005.0,10137.9,9819.7,8831.0,9613.0,11999.0,12055.0,13022.0,13685.0,14573.0,14871.0,15914.0,16168.0,16447.0,16906.0,17410.0,16900.0,19105.0,20893.0,23172.0,26020.0,17075.0,24176.0,24192.0,27384.0,27161.0,27227.0,26850.0
